created_date,account_name,campaign_objective,impressions,reach,clicks,link_clicks,content_views,add_to_cart,purchase,purchase_value,amount_spent
2023-11-15,Client B - Beauty,Sales,1049078.8,157523.8,59645.6,12306,1600.2,443.8,1065.4,8814425.2,6354601.4
2023-11-15,Client C - Fashion,Traffic,186915.4,489972,126981.4,53718,0,0,0,0,5905543
2023-11-15,Client C - Fashion,Sales,934777.2,676657.8,58038.4,46816,9928.8,683.2,641.2,4806888.8,4069189.6
2023-11-15,Client D - Beauty,Traffic,1113121.8,588600.6,83134.8,25187.4,0,0,0,0,6838878.2
2023-11-15,Client D - Beauty,Sales,773838.8,690631.2,53757.2,12507.6,6325.2,1152.2,1044.4,5287595.6,5032462.4
2023-11-15,Client E - FMCG,Traffic,449177.4,229012,70532,53422.6,0,0,0,0,3033619.4
2023-11-15,Client E - FMCG,Sales,1103629.8,304917.2,37910.6,10113.6,6239.8,1194.2,21,9256002,4117927.8
2023-11-15,Client F - FMCG,Traffic,147065.8,561793.4,60256,66442.6,0,0,0,0,2760737
2023-11-15,Client F - FMCG,Sales,1050172.2,214204.2,80080,29419.6,6603.8,512.4,1030.4,6396542.6,6538000
2023-11-16,Client A - Fashion,Traffic,717767.4,316073.8,102758.6,35750.4,0,0,0,0,635285
2023-11-16,Client A - Fashion,Sales,1363492.2,422529.8,25407.2,57507.8,9941.4,448,127.4,1578865.4,216213.2
2023-11-16,Client B - Beauty,Traffic,517791.4,113379,14960.4,69343.4,0,0,0,0,826554.4
2023-11-16,Client B - Beauty,Sales,392534.8,625941.4,128580.2,39193,6902,1169,1376.2,4635548.4,5261179
2023-11-16,Client C - Fashion,Traffic,1223126.8,419050.8,120002.4,33629.4,0,0,0,0,2822215.2
2023-11-16,Client C - Fashion,Sales,764397.2,171886.4,75796,60355.4,8437.8,1163.4,274.4,9628693.2,6946718.8
2023-11-16,Client D - Beauty,Traffic,259460.6,456569.4,117632.2,69533.8,0,0,0,0,4760891.8
2023-11-16,Client D - Beauty,Sales,162043,175043.4,46081,29316,7131.6,1164.8,184.8,6017396,393617
2023-11-16,Client E - FMCG,Traffic,1117503.8,462617.4,121895.2,67846.8,0,0,0,0,2356022.2
2023-11-16,Client E - FMCG,Sales,1072358,412102.6,81012.4,45255,13743.8,799.4,894.6,6903327.2,3272126.2
2023-11-16,Client F - FMCG,Traffic,1355947.6,459051.6,14553,43930.6,0,0,0,0,4787214.6
2023-11-16,Client F - FMCG,Sales,1121498,394714.6,39487,52035.2,7722.4,1094.8,1360.8,1968717.8,5308882.6
2023-11-17,Client A - Fashion,Traffic,395719.8,275605.4,74107.6,64321.6,0,0,0,0,2150710.8
2023-11-17,Client A - Fashion,Sales,905289,496487.6,25453.4,50614.2,10508.4,1283.8,407.4,8582082.6,4671510.2
2023-11-17,Client B - Beauty,Traffic,326940.6,341703.6,94383.8,49376.6,0,0,0,0,525284.2
2023-11-17,Client B - Beauty,Sales,276778.6,345679.6,40303.2,8992.2,9920.4,364,1215.2,6894316.8,4317551
2023-11-17,Client C - Fashion,Traffic,241383.8,568897,74803.4,8111.6,0,0,0,0,1779398.6
2023-11-17,Client C - Fashion,Sales,1280007.4,81828.6,22526,46649.4,5658.8,525,289.8,4873297.8,2758173.6
2023-11-17,Client D - Beauty,Traffic,1357186.6,328896.4,122669.4,27258,0,0,0,0,350270.2
2023-11-17,Client D - Beauty,Sales,274328.6,158170.6,66103.8,8482.6,10428.6,781.2,138.6,5808850.6,3881458
2023-11-17,Client E - FMCG,Traffic,412297.2,252634.2,84858.2,23577.4,0,0,0,0,4720952.6
2023-11-17,Client E - FMCG,Sales,1279429.2,178120.6,127517.6,57024.8,2182.6,639.8,1268.4,3394374.2,1368700.2
2023-11-17,Client F - FMCG,Traffic,697804.8,187710.6,102645.2,23413.6,0,0,0,0,3013337.6
2023-11-17,Client F - FMCG,Sales,877632,546982.8,29659,45003,1526,957.6,432.6,8364722.8,1855294
2023-11-18,Client A - Fashion,Traffic,774170.6,227246.6,131877.2,34456.8,0,0,0,0,3246678.4
2023-11-18,Client A - Fashion,Sales,1396540.6,679400.4,132676.6,28075.6,5157.6,467.6,1092,6977516,2796353
2023-11-18,Client B - Beauty,Traffic,714837.2,341426.4,103735.8,30441.6,0,0,0,0,1475721.8
2023-11-18,Client B - Beauty,Sales,908817,463771,39615.8,63236.6,4498.2,1327.2,71.4,4336914.4,4208673
2023-11-18,Client C - Fashion,Traffic,874904.8,103157.6,53545.8,55853,0,0,0,0,5792780
2023-11-18,Client C - Fashion,Sales,401473.8,659377.6,135573.2,13592.6,2186.8,980,1086.4,10435612.6,4857302.8
2023-11-18,Client D - Beauty,Traffic,1297945.6,179512.2,135303,64435,0,0,0,0,1834722.4
2023-11-18,Client D - Beauty,Sales,388245.2,345426.2,75408.2,25214,5461.4,938,99.4,6712262.2,687496.6
2023-11-18,Client E - FMCG,Traffic,266792.4,664272,25762.8,36579.2,0,0,0,0,1881278
2023-11-18,Client E - FMCG,Sales,887401.2,432364.8,118196.4,43639.4,11550,443.8,917,4765451.6,3257679.6
2023-11-18,Client F - FMCG,Traffic,532120.4,409654,48280.4,40727.4,0,0,0,0,1420232.8
2023-11-18,Client F - FMCG,Sales,739529,254742.6,117348,18239.2,10253.6,539,733.6,4973945.2,3679442.2
2023-11-19,Client A - Fashion,Traffic,794535,127852.2,42040.6,16276.4,0,0,0,0,3589878.6
2023-11-19,Client A - Fashion,Sales,1192100,599823,100137.8,66701.6,12989.2,476,411.6,155276.8,820747.2
2023-11-19,Client B - Beauty,Traffic,1351669.2,303338,64051.4,58174.2,0,0,0,0,4412611
2023-11-19,Client B - Beauty,Sales,525583.8,221818.8,75059.6,31435.6,7257.6,789.6,999.6,401819.6,6215249.6
2023-11-19,Client C - Fashion,Traffic,509860.4,466151,88412.8,10924.2,0,0,0,0,5474634.2
2023-11-19,Client C - Fashion,Sales,878689,323239,40216.4,65451.4,9668.4,259,1183,8026372.2,4853335.2
2023-11-19,Client D - Beauty,Traffic,153496,217614.6,115728.2,66362.8,0,0,0,0,4369710.8
2023-11-19,Client D - Beauty,Sales,476078.4,292678.4,124539.8,28324.8,10222.8,501.2,917,4625976.6,2500195.6
2023-11-19,Client E - FMCG,Traffic,1334116,340879,90547.8,26866,0,0,0,0,6608511
2023-11-19,Client E - FMCG,Sales,1056984.6,223496,114536.8,16955.4,3550.4,971.6,553,8244980.8,3832096.8
2023-11-19,Client F - FMCG,Traffic,1103593.4,387340.8,101704.4,22349.6,0,0,0,0,3658482.8
2023-11-19,Client F - FMCG,Sales,377192.2,688569,125221.6,65947,2004.8,477.4,201.6,7526540,4698985.2
2023-11-20,Client A - Fashion,Traffic,1303110.2,638216.6,72165.8,61342.4,0,0,0,0,6295258.2
2023-11-20,Client A - Fashion,Sales,944602.4,474094.6,18487,65619.4,5745.6,777,551.6,10923628.8,3587542
2023-11-20,Client B - Beauty,Traffic,964821.2,467959.8,69399.4,13018.6,0,0,0,0,3524865.4
2023-11-20,Client B - Beauty,Sales,748164.2,487964.4,127897,46692.8,6664,189,1330,6374537.4,3415697.6
2023-11-20,Client C - Fashion,Traffic,1148152.6,497249.2,93357.6,39138.4,0,0,0,0,5906950
2023-11-20,Client C - Fashion,Sales,629998.6,321447,72802.8,13766.2,5590.2,511,942.2,9410038.4,2798840.8
2023-11-20,Client D - Beauty,Traffic,1042745.2,511750.4,45539.2,50008,0,0,0,0,4201304.8
2023-11-20,Client D - Beauty,Sales,758769.2,593906.6,34930,12882.8,7642.6,1247.4,824.6,9371076.4,2739584.4
2023-11-20,Client E - FMCG,Traffic,1156726.2,440302.8,38148.6,30408,0,0,0,0,2115442
2023-11-20,Client E - FMCG,Sales,601329.4,554062.6,131734.4,19133.8,7651,324.8,919.8,7029300.6,2904514.2
2023-11-20,Client F - FMCG,Traffic,623040.6,253538.6,25930.8,7761.6,0,0,0,0,2066031.8
2023-11-20,Client F - FMCG,Sales,395220,637214.2,40646.2,13452.6,13946.8,1066.8,509.6,11080377,4592130.2
2023-11-21,Client A - Fashion,Traffic,363503,181238.4,70611.8,59764.6,0,0,0,0,2767769.2
2023-11-21,Client A - Fashion,Sales,886807.6,398706,43120,39845.4,8177.4,442.4,1124.2,292182.8,914547.2
2023-11-21,Client B - Beauty,Traffic,634708.2,575922.2,99443.4,29625.4,0,0,0,0,6452342.4
2023-11-21,Client B - Beauty,Sales,456558.2,490268.8,17789.8,58184,4174.8,924,1159.2,354652.2,4040799
2023-11-21,Client C - Fashion,Traffic,864760.4,626449.6,23801.4,61943,0,0,0,0,3543982.4
2023-11-21,Client C - Fashion,Sales,203364,112918.4,133159.6,35905.8,2094.4,464.8,221.2,6828116.4,457002
2023-11-21,Client D - Beauty,Traffic,314784.4,438541.6,37256.8,31957.8,0,0,0,0,4869974.2
2023-11-21,Client D - Beauty,Sales,365929.2,96752.6,137880.4,30213.4,13403.6,389.2,557.2,5658905,2447639.6
2023-11-21,Client E - FMCG,Traffic,590636.2,527101.4,31756.2,29829.8,0,0,0,0,1347796.8
2023-11-21,Client E - FMCG,Sales,355832.4,661382.4,110692.4,24099.6,2374.4,1222.2,476,5035301.6,2459121
2023-11-21,Client F - FMCG,Traffic,742984.2,355367.6,131901,63840,0,0,0,0,4157136.2
2023-11-21,Client F - FMCG,Sales,589684.2,92906.8,82560.8,20664,8755.6,873.6,739.2,7935041.8,3239073.6
2023-11-22,Client A - Fashion,Traffic,458367,683922.4,114797.2,63921.2,0,0,0,0,2947876.4
2023-11-22,Client A - Fashion,Sales,482736.8,298981.2,32964.4,35128.8,4292.4,319.2,638.4,6301106,3231562.6
2023-11-22,Client B - Beauty,Traffic,497939.4,238432.6,56953.4,38236.8,0,0,0,0,2417783.2
2023-11-22,Client B - Beauty,Sales,847761.6,190888.6,55722.8,28231,12552.4,505.4,695.8,4861407.6,1232613.2
2023-11-22,Client C - Fashion,Traffic,774786.6,191742.6,76402.2,38123.4,0,0,0,0,4208782.2
2023-11-22,Client C - Fashion,Sales,403169.2,149262.4,17306.8,10465,9349.2,165.2,382.2,914268.6,5444527.2
2023-11-22,Client D - Beauty,Traffic,646298.8,191094.4,99388.8,13255.2,0,0,0,0,3933168.4
2023-11-22,Client D - Beauty,Sales,531214.6,105084,24257.8,13612.2,2682.4,1050,1013.6,1471317.4,5953575.6
2023-11-22,Client E - FMCG,Traffic,1117050.2,229096,113103.2,34517,0,0,0,0,5837616.4
2023-11-22,Client E - FMCG,Sales,346697.4,74011,102257.4,49065.8,1612.8,676.2,946.4,8655210.2,1447514.6
2023-11-22,Client F - FMCG,Traffic,772146.2,179533.2,79382.8,35184.8,0,0,0,0,3037157.2
2023-11-22,Client F - FMCG,Sales,433227.2,152703.6,81160.8,54462.8,6293,492.8,131.6,6307473.2,177781.8
2023-11-23,Client A - Fashion,Traffic,1013145,239222.2,74431,35952,0,0,0,0,4241645.8
2023-11-23,Client A - Fashion,Sales,428008,106817.2,114069.2,58647.4,13119.4,1260,1148,8323624.4,6688715.6
2023-11-23,Client B - Beauty,Traffic,1093814.4,258140.4,88426.8,12647.6,0,0,0,0,3815316.4
2023-11-23,Client B - Beauty,Sales,382634,651841.4,129980.2,10652.6,13687.8,1057,352.8,3241742,2207499
2023-11-23,Client C - Fashion,Traffic,1305466.4,329134.4,109109,48232.8,0,0,0,0,223524
2023-11-23,Client C - Fashion,Sales,143089.8,510606.6,94448.2,51758,9489.2,1029,673.4,5519021.2,5359165
2023-11-23,Client D - Beauty,Traffic,1055759.6,449570.8,113183,69701.8,0,0,0,0,3913959
2023-11-23,Client D - Beauty,Sales,315316.4,384927.2,78044.4,64789.2,4594.8,1293.6,1323,6844075,1470103.6
2023-11-23,Client E - FMCG,Traffic,965027,275819.6,34090,25870.6,0,0,0,0,3474084.6
2023-11-23,Client E - FMCG,Sales,1055104.4,331048.2,34336.4,23947,11785.2,1016.4,1351,10756207,1407760.2
2023-11-23,Client F - FMCG,Traffic,723548,457098.6,67928,64370.6,0,0,0,0,6802703.6
2023-11-23,Client F - FMCG,Sales,1378935.6,483638.4,135021.6,67300.8,11272.8,271.6,375.2,7183990.8,1305889.2
2023-11-24,Client A - Fashion,Traffic,140550.2,688146.2,20088.6,55102.6,0,0,0,0,4372499.6
2023-11-24,Client A - Fashion,Sales,229644.8,422090.2,129087,68705,8720.6,744.8,534.8,10064551,630217
2023-11-24,Client B - Beauty,Traffic,1356271,248395,45096.8,61842.2,0,0,0,0,3923876.6
2023-11-24,Client B - Beauty,Sales,1118352.2,288173.2,45120.6,26390,3420.2,245,781.2,3234761.6,2821908.6
2023-11-24,Client C - Fashion,Traffic,472250.8,381794,62802.6,20130.6,0,0,0,0,4277359.8
2023-11-24,Client C - Fashion,Sales,376234.6,522963,55802.6,27230,6567.4,880.6,1278.2,10483662,534977.8
2023-11-24,Client D - Beauty,Traffic,921162.2,521809.4,88636.8,11277,0,0,0,0,5049326.8
2023-11-24,Client D - Beauty,Sales,731217.2,677044.2,33710.6,54457.2,11708.2,784,443.8,10193229.2,2037807.8
2023-11-24,Client E - FMCG,Traffic,862351,643848.8,41666.8,36103.2,0,0,0,0,4031476.4
2023-11-24,Client E - FMCG,Sales,920971.8,585664.8,79217.6,53134.2,4121.6,1366.4,1120,2485295.4,2363844
2023-11-24,Client F - FMCG,Traffic,993841.8,172799.2,111188,68271,0,0,0,0,431858
2023-11-24,Client F - FMCG,Sales,286575.8,357446.6,109851,17866.8,12370.4,663.6,494.2,5123342,3459797.6
2023-11-25,Client A - Fashion,Traffic,1152088,176624,108327.8,32544.4,0,0,0,0,608552
2023-11-25,Client A - Fashion,Sales,214613,315217,19965.4,23823.8,4160.8,1145.2,856.8,3778719,1453068.4
2023-11-25,Client B - Beauty,Traffic,599764.2,692291.6,19209.4,64226.4,0,0,0,0,4762465.4
2023-11-25,Client B - Beauty,Sales,424802,508851,134328.6,40521.6,13605.2,1183,921.2,7569462.6,678661.2
2023-11-25,Client C - Fashion,Traffic,278884.2,234922.8,33955.6,22688.4,0,0,0,0,3279992.8
2023-11-25,Client C - Fashion,Sales,1303969.8,657381.2,40451.6,47121.2,4365.2,761.6,158.2,9099049.4,1493263.8
2023-11-25,Client D - Beauty,Traffic,459979.8,530194,91894.6,47587.4,0,0,0,0,5685407
2023-11-25,Client D - Beauty,Sales,292798.8,182707,84740.6,7886.2,9919,754.6,1003.8,2094962.8,6778885.4
2023-11-25,Client E - FMCG,Traffic,1148555.8,163307.2,15610,63592.2,0,0,0,0,2009047.6
2023-11-25,Client E - FMCG,Sales,984845.4,330304.8,75128.2,56975.8,12881.4,173.6,554.4,1521206.4,1267680.4
2023-11-25,Client F - FMCG,Traffic,191300.2,230722.8,36927.8,67790.8,0,0,0,0,1771982.8
2023-11-25,Client F - FMCG,Sales,1171935.8,573496,44791.6,27921.6,13581.4,523.6,844.2,2294112.8,1040079.6
2023-11-26,Client A - Fashion,Traffic,386755.6,641743.2,81348.4,48939.8,0,0,0,0,2797342.8
2023-11-26,Client A - Fashion,Sales,947359,496934.2,77702.8,68748.4,1426.6,844.2,221.2,3872877.4,4536649.6
2023-11-26,Client B - Beauty,Traffic,210378,70987,54189.8,31479,0,0,0,0,4728844.4
2023-11-26,Client B - Beauty,Sales,556686.2,568104.6,19296.2,13259.4,9965.2,1164.8,310.8,4346304.2,4502817.2
2023-11-26,Client C - Fashion,Traffic,578984,585705.4,61252.8,39930.8,0,0,0,0,1630270.6
2023-11-26,Client C - Fashion,Sales,585673.2,401930.2,127121.4,62342,13988.8,555.8,763,5229719.6,2641049.6
2023-11-26,Client D - Beauty,Traffic,1162096.6,664284.6,58536.8,41777.4,0,0,0,0,3188193.4
2023-11-26,Client D - Beauty,Sales,995771,466695.6,44226,15726.2,10498.6,1038.8,744.8,8038646,890902.6
2023-11-26,Client E - FMCG,Traffic,149441.6,323475.6,126562.8,12734.4,0,0,0,0,6313757.8
2023-11-26,Client E - FMCG,Sales,150343.2,287058.8,50064,64409.8,6073.2,1338.4,840,9178885.8,2782095.4
2023-11-26,Client F - FMCG,Traffic,1367774.8,535292.8,96324.2,22698.2,0,0,0,0,866639.2
2023-11-26,Client F - FMCG,Sales,189274.4,448166.6,66778.6,69069,1447.6,730.8,1113,6188656.6,4055604
2023-11-27,Client A - Fashion,Traffic,1349835.2,335186.6,27472.2,61409.6,0,0,0,0,867979
2023-11-27,Client A - Fashion,Sales,438431,565471.2,32159.4,53340,11607.4,848.4,989.8,5133553.6,5027064
2023-11-27,Client B - Beauty,Traffic,404363.4,377361.6,112275.8,36764,0,0,0,0,4818482.2
2023-11-27,Client B - Beauty,Sales,872984,564571,131621,19873,8691.2,1174.6,1045.8,6983016.6,1676690.4
2023-11-27,Client C - Fashion,Traffic,427802.2,470292.2,59246.6,58619.4,0,0,0,0,644593.6
2023-11-27,Client C - Fashion,Sales,390866,580323.8,60019.4,49175,10486,1394.4,1276.8,8695792,3153078.6
2023-11-27,Client D - Beauty,Traffic,585345.6,596505,124019,30769.2,0,0,0,0,831125.4
2023-11-27,Client D - Beauty,Sales,401195.2,70473.2,41309.8,60657.8,5160.4,445.2,292.6,3893163.4,5373124.4
2023-11-27,Client E - FMCG,Traffic,1104562.2,683396,63240.8,53380.6,0,0,0,0,6423639.6
2023-11-27,Client E - FMCG,Sales,898742.6,594665.4,48959.4,31827.6,4212.6,168,204.4,1032395,2473569
2023-11-27,Client F - FMCG,Traffic,1028493.2,527455.6,38460.8,22598.8,0,0,0,0,3406111.8
2023-11-27,Client F - FMCG,Sales,304005.8,100126.6,91712.6,20454,10673.6,1250.2,443.8,11035474.8,6338249.4
2023-11-28,Client A - Fashion,Traffic,555471,283763.2,37685.2,57513.4,0,0,0,0,3541139
2023-11-28,Client A - Fashion,Sales,208054,508279.8,101094,30629.2,7371,805,285.6,7487692.8,5785551.8
2023-11-28,Client B - Beauty,Traffic,1301731.2,245630,98340.2,19656,0,0,0,0,156804.2
2023-11-28,Client B - Beauty,Sales,383818.4,84078.4,52521,12066.6,8901.2,477.4,1085,329060.2,6467988.8
2023-11-28,Client C - Fashion,Traffic,874920.2,667921.8,94721.2,24837.4,0,0,0,0,2065771.4
2023-11-28,Client C - Fashion,Sales,1372817.6,492690.8,134346.8,63655.2,3308.2,1359.4,901.6,5595833.6,599753
2023-11-28,Client D - Beauty,Traffic,986125,574030.8,48722.8,59826.2,0,0,0,0,2613626.4
2023-11-28,Client D - Beauty,Sales,535469.2,452753,45287.2,9093,11089.4,1205.4,593.6,2145620.4,2979142.6
2023-11-28,Client E - FMCG,Traffic,911233.4,193008.2,106065.4,28652.4,0,0,0,0,1999383.4
2023-11-28,Client E - FMCG,Sales,992091.8,488616.8,99810.2,61559.4,6812.4,385,1197,4881139.2,1065967
2023-11-28,Client F - FMCG,Traffic,866546.8,331531.2,92047.2,34078.8,0,0,0,0,267559.6
2023-11-28,Client F - FMCG,Sales,1193416,332361.4,104535.2,45500,11925.2,494.2,632.8,8724157.4,4093889.8
2023-11-29,Client A - Fashion,Traffic,360222.8,426487.6,63138.6,12143.6,0,0,0,0,2934379
2023-11-29,Client A - Fashion,Sales,1133097,376965.4,44486.4,16539.6,6843.2,267.4,669.2,903658,6645263.8
2023-11-29,Client B - Beauty,Traffic,807238.6,404511.8,131551,29390.2,0,0,0,0,4757736.2
2023-11-29,Client B - Beauty,Sales,490205.8,99944.6,82258.4,32125.8,7712.6,985.6,1260,4800496.4,2238264
2023-11-29,Client C - Fashion,Traffic,1125633.6,205626.4,19031.6,42551.6,0,0,0,0,5282456.2
2023-11-29,Client C - Fashion,Sales,746684.4,377823.6,81599,33455.8,13988.8,376.6,1262.8,4213739.6,5307716.4
2023-11-29,Client D - Beauty,Traffic,171836,116730.6,57635.2,40808.6,0,0,0,0,5688530.4
2023-11-29,Client D - Beauty,Sales,1296181.6,366151.8,115567.2,57047.2,11370.8,481.6,845.6,4365053,5459693.4
2023-11-29,Client E - FMCG,Traffic,308883.4,417841.2,103493.6,24376.8,0,0,0,0,154729.4
2023-11-29,Client E - FMCG,Sales,455366.8,265963.6,15519,38673.6,6833.4,184.8,1005.2,1453634,837282.6
2023-11-29,Client F - FMCG,Traffic,1203104,216906.2,103768,7197.4,0,0,0,0,413592.2
2023-11-29,Client F - FMCG,Sales,383525.8,412087.2,50514.8,51948.4,1716.4,785.4,504,6766085.2,2039051
2023-11-30,Client A - Fashion,Traffic,1374241.4,270760,67064.2,55200.6,0,0,0,0,1292935
2023-11-30,Client A - Fashion,Sales,905580.2,131481,39090.8,65751,12425,939.4,1087.8,1685723.2,3365331.2
2023-11-30,Client B - Beauty,Traffic,1309543.2,403405.8,97470.8,58448.6,0,0,0,0,591984.4
2023-11-30,Client B - Beauty,Sales,470439.2,299882.8,119474.6,62528.2,8257.2,176.4,229.6,9088009,5373648
2023-11-30,Client C - Fashion,Traffic,650896.4,346297,52126.2,31523.8,0,0,0,0,1313502.4
2023-11-30,Client C - Fashion,Sales,733565,76267.8,67433.8,43286.6,4638.2,261.8,1185.8,4644827.6,4266374
2023-11-30,Client D - Beauty,Traffic,683614.4,178308.2,123236.4,57282.4,0,0,0,0,742985.6
2023-11-30,Client D - Beauty,Sales,1306684.4,190869,72969.4,41757.8,4221,649.6,99.4,8375305.4,4730640.6
2023-11-30,Client E - FMCG,Traffic,292090.4,420712.6,95393.2,54954.2,0,0,0,0,4294227
2023-11-30,Client E - FMCG,Sales,275182.6,359189.6,118451.2,14200.2,6517,431.2,1005.2,3659157.6,1534902.6
2023-11-30,Client F - FMCG,Traffic,471975,650290.2,75511.8,37346.4,0,0,0,0,2415029.4
2023-11-30,Client F - FMCG,Sales,164007.2,381754.8,29271.2,15163.4,2611,1288,1344,5331719.4,1466675
2023-12-01,Client A - Fashion,Traffic,1323459,212340,142494,18063,0,0,0,0,1465515
2023-12-01,Client A - Fashion,Sales,847797,702784.5,137268,22836,9960,1126.5,1476,10788181.5,7350717
2023-12-01,Client B - Beauty,Traffic,1499343,94347,146428.5,69580.5,0,0,0,0,388435.5
2023-12-01,Client B - Beauty,Sales,437742,347992.5,148032,24361.5,10584,1336.5,843,7461666,3096829.5
2023-12-01,Client C - Fashion,Traffic,1342605,500031,133284,48379.5,0,0,0,0,1888257
2023-12-01,Client C - Fashion,Sales,1388295,561102,69040.5,65026.5,12709.5,1363.5,589.5,2226171,3739201.5
2023-12-01,Client D - Beauty,Traffic,507451.5,616668,37138.5,13005,0,0,0,0,5360617.5
2023-12-01,Client D - Beauty,Sales,381460.5,79653,121642.5,68251.5,9319.5,720,1242,10006905,4064682
2023-12-01,Client E - FMCG,Traffic,1362936,527163,102687,33168,0,0,0,0,2939047.5
2023-12-01,Client E - FMCG,Sales,348109.5,665499,129712.5,49423.5,4335,889.5,804,10291672.5,905631
2023-12-01,Client F - FMCG,Traffic,926749.5,733398,114057,44569.5,0,0,0,0,6536940
2023-12-01,Client F - FMCG,Sales,828946.5,659697,22903.5,19356,14787,660,403.5,8413485,1926663
2023-12-02,Client A - Fashion,Traffic,266625,445258.5,85375.5,36235.5,0,0,0,0,1606866
2023-12-02,Client A - Fashion,Sales,514992,561262.5,79564.5,58548,6573,430.5,19.5,5281740,691491
2023-12-02,Client B - Beauty,Traffic,1257277.5,95019,28537.5,7966.5,0,0,0,0,6573505.5
2023-12-02,Client B - Beauty,Sales,693918,545259,119506.5,48553.5,10075.5,667.5,943.5,9074223,5897805
2023-12-02,Client C - Fashion,Traffic,989728.5,703359,85564.5,39688.5,0,0,0,0,1694884.5
2023-12-02,Client C - Fashion,Sales,658089,412086,48642,10456.5,8650.5,399,57,3581977.5,3316692
2023-12-02,Client D - Beauty,Traffic,1076712,77040,28282.5,71268,0,0,0,0,2018973
2023-12-02,Client D - Beauty,Sales,1480344,383424,115392,62584.5,11682,1216.5,1368,6784870.5,2132971.5
2023-12-02,Client E - FMCG,Traffic,723597,175546.5,123465,61362,0,0,0,0,6762711
2023-12-02,Client E - FMCG,Sales,1469550,590202,31870.5,52575,6130.5,214.5,1215,8599504.5,262452
2023-12-02,Client F - FMCG,Traffic,993966,406579.5,122151,65670,0,0,0,0,5153599.5
2023-12-02,Client F - FMCG,Sales,653362.5,380485.5,107862,43612.5,10360.5,736.5,439.5,11883942,7326490.5
2023-12-03,Client A - Fashion,Traffic,1399888.5,129246,63127.5,27219,0,0,0,0,5117001
2023-12-03,Client A - Fashion,Sales,1454391,442492.5,134988,46296,9732,1251,915,3227734.5,2665023
2023-12-03,Client B - Beauty,Traffic,1102287,612648,30648,33420,0,0,0,0,229296
2023-12-03,Client B - Beauty,Sales,1315773,568723.5,52677,48145.5,14086.5,501,1227,749431.5,5553760.5
2023-12-03,Client C - Fashion,Traffic,1222317,443632.5,103755,50643,0,0,0,0,5845626
2023-12-03,Client C - Fashion,Sales,832522.5,420247.5,78540,50200.5,13759.5,1086,168,5271951,5308524
2023-12-03,Client D - Beauty,Traffic,500673,325722,87561,30592.5,0,0,0,0,730812
2023-12-03,Client D - Beauty,Sales,905475,416466,75045,41563.5,2029.5,540,471,9952630.5,6699690
2023-12-03,Client E - FMCG,Traffic,180052.5,711400.5,112582.5,61530,0,0,0,0,2956764
2023-12-03,Client E - FMCG,Sales,1025275.5,101772,108724.5,59340,4297.5,508.5,549,8355232.5,7429650
